,,79,MAA01,7/08/2015,Maquillaje artístico y caracterización,"Hematomas, etc. Posticeria",7,27/11/2015,Vie,14:00-17:00,3,27/11/2015 14:00:00,27/11/2015 17:00:00,,
,,80,MAA01,7/08/2015,Maquillaje artístico y caracterización,Evaluación con trabajo práctico final,7,4/12/2015,Vie,14:00-17:00,3,4/12/2015 14:00:00,4/12/2015 17:00:00,,
,,61,MAII01,22/07/2015,Maquillaje artístico infantil intensivo,"Reconocimiento de los materiales adecuados, diferentes usos de los pinceles y esponjas, eleccion de los colores en funcion de los tonos de piel. Teoria y práctica de diseño: corazones, vaquita de san antonio y flores.",-135,22/07/2015,Mie,15:00-18:00,3,22/07/2015 15:00:00,22/07/2015 18:00:00,,
,,62,MAII01,22/07/2015,Maquillaje artístico infantil intensivo,Teoria y práctica de diseños: mariposas arañas escorpión pirata serpiente delfín y calavera. Como adaptar el maquillaje a diferentes edades y ocasiones,2,24/07/2015,Vie,15:00-18:00,3,24/07/2015 15:00:00,24/07/2015 18:00:00,,
,,63,MAII01,22/07/2015,Maquillaje artístico infantil intensivo,"Teoría y práctica de diseño: antifaces hombre araña batman, Zombie, Brujas, Drácula, Monster High",5,29/07/2015,Mie,15:00-18:00,3,29/07/2015 15:00:00,29/07/2015 18:00:00,,
,,64,MAII01,22/07/2015,Maquillaje artístico infantil intensivo,Teoría y práctica de diseño: animales calaveras. Aplicación de accesorios plumas strasses y heridas. Técnicas y secretos para realizar u trabajo en pocos minutos.,2,31/07/2015,Vie,15:00-18:00,3,31/07/2015 15:00:00,31/07/2015 18:00:00,,
,,56,MAM01,20/07/2015,Maratón de automaquillaje,Automaquillaje clase 3,-11,20/07/2015,Lun,17:00-21:00,4,20/07/2015 17:00:00,20/07/2015 21:00:00,,
,,14,MPA02,4/07/2015,Maquillaje Profesional Avanzado,adolescentes ,-16,4/07/2015,Sab,10:00-14:00,4,4/07/2015 10:00:00,4/07/2015 14:00:00,,
,,15,MPA02,4/07/2015,Maquillaje Profesional Avanzado,Novias,7,11/07/2015,Sab,10:00-14:00,4,11/07/2015 10:00:00,11/07/2015 14:00:00,,
,,16,MPA02,4/07/2015,Maquillaje Profesional Avanzado,rejuvenecimiento ,7,18/07/2015,Sab,10:00-14:00,4,18/07/2015 10:00:00,18/07/2015 14:00:00,,
,,17,MPA02,4/07/2015,Maquillaje Profesional Avanzado,HD Book,7,25/07/2015,Sab,10:00-14:00,4,25/07/2015 10:00:00,25/07/2015 14:00:00,,
,,18,MPA02,4/07/2015,Maquillaje Profesional Avanzado,fotografía ,7,1/08/2015,Sab,10:00-14:00,4,1/08/2015 10:00:00,1/08/2015 14:00:00,,
,,19,MPA02,4/07/2015,Maquillaje Profesional Avanzado,Pasarela y book,7,8/08/2015,Sab,10:00-14:00,4,8/08/2015 10:00:00,8/08/2015 14:00:00,,
,,52,MPA02,4/07/2015,Maquillaje Profesional Avanzado,cosmetología / cosmiatria clase 25,7,15/08/2015,Sab,10:00-14:00,4,15/08/2015 10:00:00,15/08/2015 14:00:00,,
,,20,MPA02,4/07/2015,Maquillaje Profesional Avanzado,Evaluación.,7,22/08/2015,Sab,10:00-14:00,4,22/08/2015 10:00:00,22/08/2015 14:00:00,,
,,57,MPAI01,21/07/2015,Maquillaje Profesional Avanzado intensivo,Maquillaje prof ava clase 1,-32,21/07/2015,Mar,17:00-22:00,5,21/07/2015 17:00:00,21/07/2015 22:00:00,,
,,58,MPAI01,21/07/2015,Maquillaje Profesional Avanzado intensivo,Maquillaje prof ava clase 2,1,22/07/2015,Mie,17:00-22:00,5,22/07/2015 17:00:00,22/07/2015 22:00:00,,
,,59,MPAI01,21/07/2015,Maquillaje Profesional Avanzado intensivo,Maquillaje prof ava clase 3,1,23/07/2015,Jue,17:00-22:00,5,23/07/2015 17:00:00,23/07/2015 22:00:00,,
,,60,MPAI01,21/07/2015,Maquillaje Profesional Avanzado intensivo,Maquillaje prof ava clase 4,1,24/07/2015,Vie,17:00-22:00,5,24/07/2015 17:00:00,24/07/2015 22:00:00,,
,,57,MPAI02,28/07/2015,Maquillaje Profesional Avanzado intensivo,Maquillaje prof ava clase 1,4,28/07/2015,Mar,17:00-22:00,5,28/07/2015 17:00:00,28/07/2015 22:00:00,,
,,58,MPAI02,28/07/2015,Maquillaje Profesional Avanzado intensivo,Maquillaje prof ava clase 2,1,29/07/2015,Mie,17:00-22:00,5,29/07/2015 17:00:00,29/07/2015 22:00:00,,
,,59,MPAI02,28/07/2015,Maquillaje Profesional Avanzado intensivo,Maquillaje prof ava clase 3,1,30/07/2015,Jue,17:00-22:00,5,30/07/2015 17:00:00,30/07/2015 22:00:00,,
,,60,MPAI02,28/07/2015,Maquillaje Profesional Avanzado intensivo,Maquillaje prof ava clase 4,1,31/07/2015,Vie,17:00-22:00,5,31/07/2015 17:00:00,31/07/2015 22:00:00,,
,,99,P0101,29/06/2015,Visagismo,Análisis de la morfología del rostro - visagismo en crema.,-32,29/06/2015,Lun,14:00-17:00,3,29/06/2015 14:00:00,29/06/2015 17:00:00,,
,,100,P0101,29/06/2015,Visagismo,Análisis de la morfología del rostro - visagismo en polvo.,7,6/07/2015,Lun,14:00-17:00,3,6/07/2015 14:00:00,6/07/2015 17:00:00,,
,1,99,P0102,8/08/2015,Visagismo,Análisis de la morfología del rostro - visagismo en crema.,33,8/08/2015,Sab,15:30-18:30,3,8/08/2015 15:30:00,8/08/2015 18:30:00,,
,1,100,P0102,8/08/2015,Visagismo,Análisis de la morfología del rostro - visagismo en polvo.,7,15/08/2015,Sab,15:30-18:30,3,15/08/2015 15:30:00,15/08/2015 18:30:00,,
,1,99,P0103,12/08/2015,Visagismo,Análisis de la morfología del rostro - visagismo en crema.,-3,12/08/2015,Mie,18:30-21:30,3,12/08/2015 18:30:00,12/08/2015 21:30:00,,
,1,100,P0103,12/08/2015,Visagismo,Análisis de la morfología del rostro - visagismo en polvo.,7,19/08/2015,Mie,18:30-21:30,3,19/08/2015 18:30:00,19/08/2015 21:30:00,,
,,25,P0301,30/06/2015,Perfeccionamiento de ojos intensivo,"Teoria del color, ojos",-50,30/06/2015,Mar,10:30-17:00,"6,5",30/06/2015 10:30:00,30/06/2015 17:00:00,,
,,26,P0301,30/06/2015,Perfeccionamiento de ojos intensivo,Ojos y delineados,7,7/07/2015,Mar,10:30-17:00,"6,5",7/07/2015 10:30:00,7/07/2015 17:00:00,,
,,8,P0401,3/07/2015,Perfeccionamiento de ojos,"teoría del color, ojos juntos y separados",-4,3/07/2015,Vie,09:30-12:30,3,3/07/2015 9:30:00,3/07/2015 12:30:00,,
,,9,P0401,3/07/2015,Perfeccionamiento de ojos,"ojos poco redondos, ojos chicos, delineado",7,10/07/2015,Vie,09:30-12:30,3,10/07/2015 9:30:00,10/07/2015 12:30:00,,
,,10,P0401,3/07/2015,Perfeccionamiento de ojos,"ojos Hundidos, saltones",7,17/07/2015,Vie,09:30-12:30,3,17/07/2015 9:30:00,17/07/2015 12:30:00,,
,,11,P0401,3/07/2015,Perfeccionamiento de ojos,"ojos caidos y encapotados, colocación de pestañas ",7,24/07/2015,Vie,09:30-12:30,3,24/07/2015 9:30:00,24/07/2015 12:30:00,,
,1,8,P0402,13/07/2015,Perfeccionamiento de ojos,"teoría del color, ojos juntos y separados",-37,13/07/2015,Lun,14:00-17:00,3,13/07/2015 14:00:00,13/07/2015 17:00:00,,
,1,9,P0402,13/07/2015,Perfeccionamiento de ojos,"ojos poco redondos, ojos chicos, delineado",7,20/07/2015,Lun,14:00-17:00,3,20/07/2015 14:00:00,20/07/2015 17:00:00,,
,1,10,P0402,13/07/2015,Perfeccionamiento de ojos,"ojos Hundidos, saltones",7,27/07/2015,Lun,14:00-17:00,3,27/07/2015 14:00:00,27/07/2015 17:00:00,,
,1,11,P0402,13/07/2015,Perfeccionamiento de ojos,"ojos caidos y encapotados, colocación de pestañas ",7,3/08/2015,Lun,14:00-17:00,3,3/08/2015 14:00:00,3/08/2015 17:00:00,,
,,8,P0403,22/08/2015,Perfeccionamiento de ojos,"teoría del color, ojos juntos y separados",19,22/08/2015,Sab,15:30-18:30,3,22/08/2015 15:30:00,22/08/2015 18:30:00,,
,,9,P0403,22/08/2015,Perfeccionamiento de ojos,"ojos poco redondos, ojos chicos, delineado",14,5/09/2015,Sab,15:30-18:30,3,5/09/2015 15:30:00,5/09/2015 18:30:00,,
,,10,P0403,22/08/2015,Perfeccionamiento de ojos,"ojos Hundidos, saltones",7,12/09/2015,Sab,15:30-18:30,3,12/09/2015 15:30:00,12/09/2015 18:30:00,,
,,11,P0403,22/08/2015,Perfeccionamiento de ojos,"ojos caidos y encapotados, colocación de pestañas ",14,26/09/2015,Sab,15:30-18:30,3,26/09/2015 15:30:00,26/09/2015 18:30:00,,
,,8,P0404,26/08/2015,Perfeccionamiento de ojos,"teoría del color, ojos juntos y separados",-31,26/08/2015,Mie,18:30-21:30,3,26/08/2015 18:30:00,26/08/2015 21:30:00,,
,,9,P0404,26/08/2015,Perfeccionamiento de ojos,"ojos poco redondos, ojos chicos, delineado",7,2/09/2015,Mie,18:30-21:30,3,2/09/2015 18:30:00,2/09/2015 21:30:00,,
,,10,P0404,26/08/2015,Perfeccionamiento de ojos,"ojos Hundidos, saltones",7,9/09/2015,Mie,18:30-21:30,3,9/09/2015 18:30:00,9/09/2015 21:30:00,,
,,11,P0404,26/08/2015,Perfeccionamiento de ojos,"ojos caidos y encapotados, colocación de pestañas ",7,16/09/2015,Mie,18:30-21:30,3,16/09/2015 18:30:00,16/09/2015 21:30:00,,
,,14,P0501,4/07/2015,Adolescentes novias y madrinas,adolescentes ,-74,4/07/2015,Sab,10:00-14:00,4,4/07/2015 10:00:00,4/07/2015 14:00:00,,
,,15,P0501,4/07/2015,Adolescentes novias y madrinas,Novias,7,11/07/2015,Sab,10:00-14:00,4,11/07/2015 10:00:00,11/07/2015 14:00:00,,
,,16,P0501,4/07/2015,Adolescentes novias y madrinas,rejuvenecimiento ,7,18/07/2015,Sab,10:00-14:00,4,18/07/2015 10:00:00,18/07/2015 14:00:00,,
